event_id,time_utc,mag,status,place,lon,lat,depth_km
us10001mh8,2015-03-15T05:10:04.200Z,3.1,reviewed,"2 km SSE of Perry, Oklahoma",-97.2792,36.2641,5.422
us10001mh9,2015-03-15T05:19:14.800Z,2.9,reviewed,"9 km SSW of Tonkawa, Oklahoma",-97.3531,36.5994,5.106
us10001mwq,2015-03-15T05:56:21.900Z,2.8,reviewed,"6 km N of Hunter, Oklahoma",-97.66,36.6262,5.64
us10001mmy,2015-03-15T12:50:13.900Z,2.6,reviewed,"8 km NNW of Arcadia, Oklahoma",-97.3621,35.7407,4.458
us10001mvw,2015-03-15T17:24:51.200Z,2.6,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4439,35.8223,4.671
us10001mva,2015-03-16T01:58:24.900Z,2.6,reviewed,"9 km SSW of Tonkawa, Oklahoma",-97.3451,36.6001,8.013
ismpkansas70083933,2015-03-16T05:48:19.340Z,2.56,reviewed,"2 km W of Freeport, Kansas",-97.888,37.1995,7.36
us10001mps,2015-03-16T05:48:27.110Z,3.5,reviewed,"2 km WNW of Freeport, Kansas",-97.8802,37.2107,8.63
us10001mpu,2015-03-16T06:13:12.440Z,2.8,reviewed,"1 km WSW of Freeport, Kansas",-97.8698,37.1932,7.39
us10001mss,2015-03-16T07:47:14.900Z,2.5,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2378,35.8085,5.702
us10001msf,2015-03-16T08:02:02.100Z,2.6,reviewed,"4 km NE of Renfrow, Oklahoma",-97.6203,36.9533,5
us10001mqb,2015-03-16T10:50:50.600Z,2.8,reviewed,"7 km N of Hunter, Oklahoma",-97.651,36.6331,5.596
us10001mqr,2015-03-16T13:19:00.700Z,3.2,reviewed,"4 km SSE of Meridian, Oklahoma",-97.233,35.8053,6.955
us10001ms3,2015-03-16T14:15:51.500Z,3,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2395,35.8121,4.3
us10001msn,2015-03-16T15:28:46.900Z,3,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2366,35.812,5.73
us10001msv,2015-03-16T16:31:46Z,2.6,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4471,35.8192,5
us10001msx,2015-03-16T16:40:01.800Z,2.8,reviewed,"5 km SW of Nash, Oklahoma",-98.0972,36.63,6.359
us10001mtp,2015-03-16T17:43:49.600Z,2.8,reviewed,"7 km N of Hunter, Oklahoma",-97.6491,36.6343,5.8
us10001mwk,2015-03-16T20:30:13.800Z,2.6,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.45,35.8141,5.268
ismpkansas70084073,2015-03-16T21:58:41.420Z,2.62,reviewed,"6 km SE of Bluff City, Kansas",-97.8256667,37.0335,1.26
us10001mx8,2015-03-16T22:46:09.300Z,3.4,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2352,35.8094,7.112
us10001mxc,2015-03-17T00:03:59.400Z,3.1,reviewed,"10 km NW of Morrison, Oklahoma",-97.1017,36.36,4.799
us10001n3j,2015-03-17T00:36:11.300Z,2.6,reviewed,"7 km SE of Wakita, Oklahoma",-97.8714,36.8345,4.152
us10001n52,2015-03-17T05:26:30.900Z,2.5,reviewed,"9 km ESE of Marshall, Oklahoma",-97.5353,36.1157,5.506
us10001mzg,2015-03-17T05:50:10.300Z,3.2,reviewed,"9 km SSE of Bluff City, Kansas",-97.8195,37.0062,5
us10001mzt,2015-03-17T07:28:56.900Z,2.7,reviewed,"6 km W of Pond Creek, Oklahoma",-97.87,36.66,5
us10001n5a,2015-03-17T08:19:44.500Z,2.8,reviewed,"7 km E of Nescatunga, Oklahoma",-98.0678,36.7498,5.477
us10001n3h,2015-03-17T11:11:17.100Z,2.5,reviewed,"9 km ENE of Perry, Oklahoma",-97.198,36.3316,5
us10001n36,2015-03-17T13:31:31.100Z,2.8,reviewed,"8 km SE of Sparks, Oklahoma",-96.7609,35.5441,5
us10001n5g,2015-03-17T15:15:43.500Z,2.6,reviewed,"6 km WSW of Pond Creek, Oklahoma",-97.8744,36.6538,6
us10001nbd,2015-03-17T23:45:32.500Z,3.9,reviewed,"5 km NE of Hunter, Oklahoma",-97.6222,36.5995,2.381
us10001nex,2015-03-18T09:40:25.400Z,2.8,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2357,35.811,5.827
us10001qza,2015-03-18T18:13:34.500Z,3,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0299,36.7794,6.489
us10001nle,2015-03-18T19:07:24.600Z,2.9,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5563,36.753,8.035
us10001nlh,2015-03-18T19:18:37.500Z,2.7,reviewed,"7 km N of Hunter, Oklahoma",-97.655,36.6312,6.209
us10001nm1,2015-03-18T21:51:59.700Z,2.6,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6278,36.9421,4.94
us10001nv5,2015-03-19T01:15:47.400Z,2.8,reviewed,"1 km NE of Red Rock, Oklahoma",-97.1655,36.4712,6.69
us10001nzz,2015-03-19T01:25:50.040Z,2.6,reviewed,"4 km SE of Bluff City, Kansas",-97.8378,37.044,5
us10001nvg,2015-03-19T03:36:05.600Z,2.5,reviewed,"6 km S of Guthrie, Oklahoma",-97.4179,35.8164,5.652
us10001nus,2015-03-19T06:35:13.900Z,2.7,reviewed,"7 km N of Hunter, Oklahoma",-97.6551,36.6325,5.513
us10001nrq,2015-03-19T08:57:05.800Z,2.8,reviewed,"5 km W of Pond Creek, Oklahoma",-97.8656,36.6605,6.605
us10001nup,2015-03-19T10:38:22.900Z,2.5,reviewed,"3 km SSW of Perry, Oklahoma",-97.3063,36.2624,5.53
us10001nu5,2015-03-19T11:14:08.800Z,2.8,reviewed,"7 km WNW of Perkins, Oklahoma",-97.1049,36.0101,4.755
us10001nuf,2015-03-19T14:48:32.100Z,3.1,reviewed,"6 km NE of Hunter, Oklahoma",-97.6077,36.6029,6.114
us10001nx2,2015-03-19T18:06:30.200Z,2.6,reviewed,"6 km S of Guthrie, Oklahoma",-97.4393,35.8186,4.329
us10001p8u,2015-03-19T20:14:11.400Z,2.6,reviewed,"22 km SE of Waynoka, Oklahoma",-98.6976,36.4363,5
us10001p0l,2015-03-19T20:54:15.100Z,2.6,reviewed,"6 km SSW of Alva, Oklahoma",-98.7007,36.7577,5
us10001p1g,2015-03-19T21:42:22.300Z,2.6,reviewed,"9 km NNW of Arcadia, Oklahoma",-97.3789,35.743,3.768
us10001p12,2015-03-19T22:30:44.100Z,2.7,reviewed,"9 km NNW of Arcadia, Oklahoma",-97.3794,35.7412,4.621
us10001p5u,2015-03-20T08:19:39.900Z,2.7,reviewed,"12 km SSE of Waynoka, Oklahoma",-98.8304,36.4781,5
us10001p46,2015-03-20T09:00:40.300Z,3.2,reviewed,"6 km ENE of Hunter, Oklahoma",-97.597,36.58,5.656
us10001p66,2015-03-20T14:13:04.200Z,2.7,reviewed,"9 km WSW of Carmen, Oklahoma",-98.5577,36.546,5.454
us10001pbe,2015-03-20T21:10:02.800Z,2.7,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2316,36.1139,4.597
us10001pbv,2015-03-21T02:10:28.300Z,2.5,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.3905,35.7456,4.29
us10001pu8,2015-03-21T02:58:50.900Z,2.8,reviewed,"7 km N of Hunter, Oklahoma",-97.6528,36.6319,6.314
us10001pug,2015-03-21T05:16:01.300Z,2.5,reviewed,"7 km E of Nash, Oklahoma",-97.968,36.6602,5.591
us10001pcq,2015-03-21T07:45:30.800Z,2.9,reviewed,"10 km NW of Arcadia, Oklahoma",-97.39,35.7439,5.108
us10001pv1,2015-03-21T09:02:51.800Z,2.7,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6293,36.9452,7.049
us10001pnb,2015-03-21T09:29:28.270Z,2.5,reviewed,"5 km NNE of Anthony, Kansas",-98.0041,37.1958,5
us10001pd7,2015-03-21T10:08:51.600Z,3.6,reviewed,"9 km NW of Morrison, Oklahoma",-97.0884,36.3506,5
us10001pds,2015-03-21T10:58:45.600Z,3.2,reviewed,"7 km ENE of Carmen, Oklahoma",-98.3812,36.6065,5.97
us10001pwl,2015-03-21T13:00:00.500Z,2.5,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6306,36.9447,6.853
us10001pne,2015-03-21T16:23:39Z,2.8,reviewed,"5 km NNE of Guthrie, Oklahoma",-97.3975,35.926,5.293
us10001pxb,2015-03-21T17:23:58Z,2.7,reviewed,"9 km ESE of Mulhall, Oklahoma",-97.3106,36.025,4.511
us10001phg,2015-03-21T19:03:11.600Z,2.5,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9813,36.5168,5
us10001pg2,2015-03-21T19:57:37Z,3,reviewed,"4 km SE of Perry, Oklahoma",-97.2504,36.2578,4.976
us10001pgt,2015-03-21T19:58:36Z,3.4,reviewed,"4 km SE of Perry, Oklahoma",-97.2549,36.2596,4.677
us10001pzj,2015-03-21T20:36:54Z,2.5,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.381,35.7465,5.912
us10001qm8,2015-03-22T02:39:14.300Z,2.6,reviewed,"4 km W of Lucien, Oklahoma",-97.5089,36.2754,6.122
us10001pis,2015-03-22T02:50:15.500Z,2.7,reviewed,"2 km NE of Red Rock, Oklahoma",-97.1634,36.4736,8.047
us10001q0h,2015-03-22T04:15:56.600Z,2.5,reviewed,"7 km N of Hunter, Oklahoma",-97.6471,36.6341,5.865
us10001pjp,2015-03-22T11:12:09.900Z,3.3,reviewed,"9 km ENE of Perry, Oklahoma",-97.1971,36.3321,5
us10001ppc,2015-03-22T12:14:54Z,2.9,reviewed,"4 km NNE of Billings, Oklahoma",-97.43,36.57,5
us10001qeb,2015-03-22T12:31:51.800Z,2.6,reviewed,"9 km NNW of Langston, Oklahoma",-97.3092,36.0232,3.395
us10001qmz,2015-03-22T13:18:38Z,2.7,reviewed,"4 km W of Lucien, Oklahoma",-97.509,36.2789,6.362
us10001qwv,2015-03-22T14:19:56.200Z,2.5,reviewed,"5 km NNE of Nash, Oklahoma",-98.0294,36.7127,5.685
us10001qwx,2015-03-22T19:32:45.900Z,2.8,reviewed,"5 km W of Lucien, Oklahoma",-97.5108,36.2775,6.843
us10001pmq,2015-03-22T21:53:07.200Z,2.7,reviewed,"6 km SSW of Deer Creek, Oklahoma",-97.5526,36.7521,7.147
us10001qxe,2015-03-22T22:04:43.100Z,2.6,reviewed,"8 km NNE of Quinlan, Oklahoma",-98.9942,36.5207,5
us10001pn8,2015-03-22T22:45:22.900Z,3.4,reviewed,"6 km ENE of Covington, Oklahoma",-97.5171,36.3321,6.626
us10001qwr,2015-03-23T00:55:59.900Z,2.6,reviewed,"4 km SSE of Meridian, Oklahoma",-97.2315,35.8076,5.105
us10001qz5,2015-03-23T03:21:23.800Z,2.9,reviewed,"14 km NW of Pawnee, Oklahoma",-96.9352,36.4189,5.408
us10001qz6,2015-03-23T04:08:13.600Z,2.6,reviewed,"8 km NNE of Quinlan, Oklahoma",-99.0004,36.5224,5
us10001r05,2015-03-23T06:18:08.900Z,2.8,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6337,36.9426,5.59
us10001prk,2015-03-23T07:24:26.700Z,3.6,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0303,36.782,6.601
us10001prn,2015-03-23T07:36:32.800Z,2.9,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0267,36.7819,6.331
us10001pu3,2015-03-23T11:00:34.400Z,2.7,reviewed,"4 km ESE of Nescatunga, Oklahoma",-98.1079,36.737,5.686
us10001pvc,2015-03-23T16:18:19.400Z,3.3,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0238,36.7831,6.811
us10001pwn,2015-03-23T16:23:42.500Z,3.3,reviewed,"12 km ENE of Nescatunga, Oklahoma",-98.0207,36.782,5.76
us10001pwg,2015-03-23T17:17:30.600Z,3.6,reviewed,"2 km SE of Carney, Oklahoma",-96.9873,35.7913,5.275
us10001r89,2015-03-23T18:37:01.900Z,2.8,reviewed,"2 km SE of Carney, Oklahoma",-96.9891,35.7924,5.707
us10001r8t,2015-03-23T19:02:41.800Z,2.8,reviewed,"7 km NNW of Red Rock, Oklahoma",-97.2271,36.5198,6.888
us10001pyf,2015-03-23T19:10:46.700Z,2.8,reviewed,"7 km NNW of Red Rock, Oklahoma",-97.2282,36.5189,8.047
us10001pze,2015-03-23T20:16:15.300Z,3.6,reviewed,"6 km ESE of Marshall, Oklahoma",-97.5663,36.1222,4.214
us10001q0l,2015-03-23T21:41:29Z,3,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0248,36.7829,7.012
us10001ra4,2015-03-23T23:07:26.700Z,2.6,reviewed,"6 km ESE of Marshall, Oklahoma",-97.5683,36.126,3.083
us10001q2d,2015-03-23T23:29:54.500Z,3.9,reviewed,"7 km N of Hunter, Oklahoma",-97.6539,36.6336,2.588
us10001qax,2015-03-23T23:34:07.600Z,2.7,reviewed,"6 km N of Hunter, Oklahoma",-97.6731,36.6237,5.408
us10001q2s,2015-03-23T23:50:07.300Z,2.9,reviewed,"10 km NW of Morrison, Oklahoma",-97.0982,36.3563,5.958
us10001q34,2015-03-24T00:27:27.900Z,3.7,reviewed,"11 km NW of Morrison, Oklahoma",-97.1119,36.3561,0.835
us10001qc0,2015-03-24T07:17:16.100Z,2.6,reviewed,"9 km NW of Morrison, Oklahoma",-97.086,36.3535,5.889
us10001rat,2015-03-24T09:00:28.100Z,2.5,reviewed,"4 km W of Lucien, Oklahoma",-97.5097,36.2781,5.709
us10001q5d,2015-03-24T09:39:13.700Z,3.5,reviewed,"9 km SW of Waynoka, Oklahoma",-98.9563,36.5175,0.416
us10001q92,2015-03-24T09:45:37Z,3,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9862,36.5166,5
us10001qe6,2015-03-24T09:57:32.600Z,2.6,reviewed,"5 km W of Lucien, Oklahoma",-97.5132,36.2786,6.744
us10001qfv,2015-03-24T10:05:07.600Z,2.6,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9834,36.5116,5
us10001q5m,2015-03-24T10:07:14.700Z,3.3,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0043,36.5177,7.408
us10001q7x,2015-03-24T10:14:05.600Z,2.8,reviewed,"8 km NNE of Quinlan, Oklahoma",-98.9959,36.5205,5
us10001q7p,2015-03-24T10:23:49.800Z,2.7,reviewed,"7 km NE of Quinlan, Oklahoma",-98.9864,36.5084,5
us10001qcs,2015-03-24T10:41:09.200Z,2.5,reviewed,"8 km NNE of Quinlan, Oklahoma",-99.0024,36.5215,5
us10001qf4,2015-03-24T11:07:22.300Z,2.5,reviewed,"11 km SW of Morrison, Oklahoma",-97.0976,36.2244,5.554
us10001qck,2015-03-24T13:00:11.300Z,2.5,reviewed,"8 km ENE of Cherokee, Oklahoma",-98.2667,36.7895,5.478
us10001q7k,2015-03-24T13:54:43.700Z,3.2,reviewed,"13 km N of Coyle, Oklahoma",-97.2242,36.0784,5.269
us10001qfj,2015-03-24T14:21:03.190Z,2.5,reviewed,"5 km SSE of Stillwater, Oklahoma",-97.028,36.076,4.4
us10001q7r,2015-03-24T14:31:36.300Z,3.1,reviewed,"7 km ENE of Aline, Oklahoma",-98.3807,36.5423,5
us10001qci,2015-03-24T15:02:23.300Z,2.5,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0107,36.52,5
us10001q97,2015-03-24T15:31:51.490Z,3.7,reviewed,"8 km NNW of Caldwell, Kansas",-97.6504,37.105,5.89
us10001q9f,2015-03-24T15:35:55.620Z,3.2,reviewed,"6 km NNW of Caldwell, Kansas",-97.6332,37.0868,5
us10001qdg,2015-03-24T19:48:28.900Z,4,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0301,36.7776,6.513
us10001qe7,2015-03-24T20:25:04.900Z,3.5,reviewed,"6 km ENE of Covington, Oklahoma",-97.5195,36.3309,6.795
us10001rc0,2015-03-24T20:57:06.700Z,2.6,reviewed,"13 km NNE of Nescatunga, Oklahoma",-98.1191,36.8691,4.477
us10001qig,2015-03-24T23:45:59.400Z,3,reviewed,"0 km NNE of Breckinridge, Oklahoma",-97.7286,36.4449,4.766
us10001qii,2015-03-24T23:53:17.700Z,3.2,reviewed,"1 km NNE of Breckinridge, Oklahoma",-97.7278,36.4455,4.545
us10001qil,2015-03-25T00:10:57.300Z,3.2,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0299,36.7746,6.728
us10001qim,2015-03-25T00:15:26.900Z,3.4,reviewed,"5 km NE of Hunter, Oklahoma",-97.6278,36.5999,5.234
us10001qqw,2015-03-25T00:42:00.300Z,2.5,reviewed,"10 km ENE of Nescatunga, Oklahoma",-98.0333,36.7746,5.653
us10001qje,2015-03-25T03:15:16.800Z,3.5,reviewed,"6 km E of Lucien, Oklahoma",-97.3781,36.2715,5.567
us10001qjw,2015-03-25T04:57:14.320Z,2.6,reviewed,"5 km NW of Venus, Texas",-97.143,32.4633,7.71
us10001qku,2015-03-25T08:54:47.800Z,3.1,reviewed,"7 km ESE of Orlando, Oklahoma",-97.3021,36.1171,5
us10001qls,2015-03-25T10:46:27.900Z,2.5,reviewed,"7 km S of Billings, Oklahoma",-97.4325,36.459,7.228
us10001qm5,2015-03-25T11:32:08.400Z,2.7,reviewed,"8 km S of Guthrie, Oklahoma",-97.4412,35.8031,5.789
us10001qnb,2015-03-25T13:31:26.300Z,2.5,reviewed,"8 km NNE of Perry, Oklahoma",-97.2382,36.3527,4.875
us10001qn8,2015-03-25T15:13:04.200Z,2.5,reviewed,"12 km ENE of Nescatunga, Oklahoma",-98.0136,36.7835,6.206
us10001qnr,2015-03-25T17:33:58.700Z,3.2,reviewed,"4 km WSW of Arcadia, Oklahoma",-97.3673,35.65,5.181
us10001qpz,2015-03-25T18:34:04.400Z,2.5,reviewed,"6 km N of Goltry, Oklahoma",-98.1632,36.5947,5.905
us10001rck,2015-03-25T21:59:31.700Z,2.8,reviewed,"9 km E of Orlando, Oklahoma",-97.2758,36.1362,5.02
us10001qt0,2015-03-26T00:23:09.800Z,2.7,reviewed,"9 km E of Orlando, Oklahoma",-97.2753,36.135,5.165
us10001qu7,2015-03-26T04:06:43.600Z,2.8,reviewed,Oklahoma,-98.5344,36.7949,6.04
us10001qvg,2015-03-26T04:48:24.500Z,2.6,reviewed,"6 km NNW of Mulhall, Oklahoma",-97.4365,36.1143,5.693
us10001qwk,2015-03-26T12:43:56.500Z,2.7,reviewed,"4 km WSW of Arcadia, Oklahoma",-97.3726,35.6522,4.897
us10001qve,2015-03-26T13:44:04.170Z,2.7,reviewed,"3 km SSE of Milan, Kansas",-97.6591,37.2302,8.26
us10001qz9,2015-03-26T18:03:44.500Z,2.6,reviewed,"4 km WSW of Arcadia, Oklahoma",-97.3704,35.6473,6.404
us10001r1p,2015-03-26T22:16:18.100Z,3.2,reviewed,"11 km ENE of Nescatunga, Oklahoma",-98.0271,36.776,6.514
us10001s1c,2015-03-26T23:34:43.100Z,2.6,reviewed,"8 km E of Orlando, Oklahoma",-97.2848,36.1501,5.371
us10001r8a,2015-03-27T01:34:14.900Z,2.7,reviewed,"6 km SE of Wakita, Oklahoma",-97.8743,36.8414,5
us10001s1k,2015-03-27T02:36:45.400Z,2.5,reviewed,"6 km N of Hunter, Oklahoma",-97.6747,36.6239,5.145
us10001r3m,2015-03-27T03:10:55.200Z,2.6,reviewed,"10 km WSW of Quay, Oklahoma",-96.8284,36.1388,3.359
us10001s1n,2015-03-27T03:54:14.600Z,2.5,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9756,36.5126,5
us10001s23,2015-03-27T07:42:27.800Z,2.7,reviewed,"6 km SE of Wakita, Oklahoma",-97.8801,36.8331,4.53
us10001s2h,2015-03-27T08:04:44.100Z,2.5,reviewed,Oklahoma,-97.2728,36.1357,4.986
us10001s2q,2015-03-27T08:07:44.500Z,2.5,reviewed,"5 km NE of Hunter, Oklahoma",-97.626,36.6,6.868
us10001r54,2015-03-27T10:32:16.100Z,3,reviewed,"8 km WSW of Glencoe, Oklahoma",-97.0065,36.194,5.212
us10001r7f,2015-03-27T12:56:45.600Z,2.8,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4532,35.8131,5.484
us10001r8i,2015-03-27T15:23:46Z,2.7,reviewed,Oklahoma,-97.5749,36.2633,5
us10001rch,2015-03-27T16:12:59.700Z,2.5,reviewed,"4 km SSE of Covington, Oklahoma",-97.5652,36.2697,4.355
us10001raa,2015-03-27T16:19:21.300Z,2.7,reviewed,"8 km NW of Morrison, Oklahoma",-97.0846,36.3439,5
us10001r91,2015-03-27T16:39:03.700Z,3.3,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2342,36.1138,4.778
us10001rb6,2015-03-27T20:20:33.680Z,3.1,reviewed,"5 km SW of Bluff City, Kansas",-97.9129,37.0406,7.48
us10001rbx,2015-03-27T20:22:40.300Z,2.9,reviewed,"6 km N of Quinlan, Oklahoma",-99.034,36.5124,7.03
us10001s47,2015-03-27T21:47:02.300Z,2.5,reviewed,"6 km SSE of Warwick, Oklahoma",-96.9694,35.639,5.602
us10001s4r,2015-03-27T22:54:18.700Z,2.8,reviewed,"4 km NW of Hunter, Oklahoma",-97.6953,36.5977,6.343
us10001s4v,2015-03-28T09:26:44.400Z,2.7,reviewed,"7 km ESE of Marshall, Oklahoma",-97.5592,36.1207,5.333
us10001rfw,2015-03-28T10:12:06.400Z,3.1,reviewed,"5 km NNE of Medford, Oklahoma",-97.6991,36.8513,6.477
us10001rg3,2015-03-28T10:43:18.400Z,2.9,reviewed,"3 km W of Boley, Oklahoma",-96.5233,35.4916,5
us10001rg9,2015-03-28T11:08:53.700Z,3.4,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0166,36.5153,8.74
us10001rge,2015-03-28T11:23:09Z,3.1,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.025,36.506,7.081
us10001s54,2015-03-28T13:41:12.500Z,2.6,reviewed,"5 km NW of Orlando, Oklahoma",-97.4252,36.1837,6.326
us10001ri7,2015-03-28T16:10:50.600Z,2.6,reviewed,"5 km W of Lucien, Oklahoma",-97.5105,36.2786,6.038
us10001rkq,2015-03-28T19:59:36.400Z,2.9,reviewed,"4 km NW of Hunter, Oklahoma",-97.6962,36.5976,6.677
us10001rlh,2015-03-28T21:25:46.100Z,2.9,reviewed,"5 km W of Pond Creek, Oklahoma",-97.8633,36.6601,6.316
us10001rlv,2015-03-28T21:40:35.800Z,2.9,reviewed,"4 km W of Lucien, Oklahoma",-97.5085,36.2779,6.034
us10001rnc,2015-03-28T23:03:13Z,2.8,reviewed,"4 km W of Lucien, Oklahoma",-97.5089,36.2782,3.618
us10001siq,2015-03-29T00:03:55.200Z,2.6,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9887,36.5116,5
us10001rq2,2015-03-29T02:59:35.700Z,2.5,reviewed,"5 km NW of Orlando, Oklahoma",-97.423,36.1839,5.172
us10001si4,2015-03-29T03:30:02.700Z,2.6,reviewed,"10 km SW of Waynoka, Oklahoma",-98.9473,36.5102,0.798
us10001rqh,2015-03-29T04:48:08.500Z,2.6,reviewed,"6 km SE of Marshall, Oklahoma",-97.5675,36.1125,4.84
us10001rqm,2015-03-29T05:06:01.100Z,3,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4515,35.8139,6.7
us10001sht,2015-03-29T05:44:19Z,2.5,reviewed,"6 km WNW of Meridian, Oklahoma",-97.3063,35.873,3.826
us10001sh9,2015-03-29T10:15:09.500Z,2.6,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0122,36.5131,5
us10001sbq,2015-03-29T14:20:28.400Z,2.6,reviewed,"5 km NW of Orlando, Oklahoma",-97.4227,36.1852,6.448
us10001sew,2015-03-29T18:42:31.800Z,2.5,reviewed,"8 km NNE of Quinlan, Oklahoma",-99.0013,36.5219,5
us10001sbs,2015-03-29T19:19:09.300Z,2.7,reviewed,"9 km NNE of Guthrie, Oklahoma",-97.398,35.9616,5.57
us10001sen,2015-03-29T19:24:05Z,2.5,reviewed,"6 km NNE of Guthrie, Oklahoma",-97.3927,35.9339,4.794
us10001sfi,2015-03-29T19:53:03.900Z,2.5,reviewed,"8 km W of Meeker, Oklahoma",-96.9987,35.4924,6.546
us10001sc6,2015-03-29T22:23:14.800Z,2.5,reviewed,"6 km SE of Nescatunga, Oklahoma",-98.0957,36.7157,5.232
us10001scc,2015-03-30T02:50:38.200Z,2.7,reviewed,"6 km E of Lucien, Oklahoma",-97.3781,36.2715,6.703
us10001sck,2015-03-30T04:26:19.500Z,2.7,reviewed,"9 km NNE of Quinlan, Oklahoma",-98.989,36.5231,5
us10001scr,2015-03-30T05:53:26.100Z,2.6,reviewed,"4 km NNE of Red Rock, Oklahoma",-97.1599,36.5015,5.539
us10001rxs,2015-03-30T05:57:32Z,3.1,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2318,36.1145,5.499
us10001rxt,2015-03-30T06:06:15.200Z,3,reviewed,"13 km ESE of Orlando, Oklahoma",-97.232,36.112,5.147
us10001te4,2015-03-30T06:09:13.700Z,2.6,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2339,36.1143,4.705
us10001tkl,2015-03-30T06:29:04.700Z,2.6,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2335,36.1101,4.572
us10001tcf,2015-03-30T10:14:16.800Z,2.7,reviewed,"8 km NNE of Quinlan, Oklahoma",-99.0039,36.5194,5
us10001t41,2015-03-30T13:55:08.700Z,2.5,reviewed,"6 km SSE of Warwick, Oklahoma",-96.9679,35.6398,5.692
us10001s1b,2015-03-30T14:17:34.200Z,3,reviewed,"10 km NW of Morrison, Oklahoma",-97.0974,36.3569,5
us10001s6g,2015-03-30T16:32:19.300Z,2.5,reviewed,"8 km S of Wellston, Oklahoma",-97.0714,35.6212,5.213
us10001s5f,2015-03-30T16:51:41.700Z,2.6,reviewed,"5 km SW of Nash, Oklahoma",-98.0945,36.6331,6.399
us10001s4h,2015-03-30T17:03:44.700Z,2.8,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2325,36.1133,5.295
us10001s51,2015-03-30T19:15:13.600Z,2.5,reviewed,"7 km SE of Marshall, Oklahoma",-97.5619,36.1127,4.499
us10001sdv,2015-03-30T22:00:49.100Z,2.7,reviewed,"5 km NNE of Red Rock, Oklahoma",-97.1578,36.5022,6.239
us10001ska,2015-03-31T00:35:25.800Z,2.5,reviewed,"12 km ESE of Billings, Oklahoma",-97.3236,36.4674,3.55
us10001tm3,2015-03-31T01:45:54.200Z,2.5,reviewed,"6 km SE of Wakita, Oklahoma",-97.8754,36.8358,4.057
us10001s8l,2015-03-31T03:42:40.400Z,3,reviewed,"12 km ENE of Nescatunga, Oklahoma",-98.0176,36.784,6.37
us10001tb7,2015-03-31T05:45:26.600Z,2.6,reviewed,"4 km WSW of Arcadia, Oklahoma",-97.3656,35.6496,4.593
us10001ta7,2015-03-31T07:32:03.300Z,2.5,reviewed,"5 km NNE of Quinlan, Oklahoma",-99.0203,36.5025,5
us10001ta9,2015-03-31T07:34:30.600Z,2.7,reviewed,"5 km N of Quinlan, Oklahoma",-99.0366,36.5071,5
us10001scn,2015-03-31T14:46:54.900Z,3,reviewed,"5 km ENE of Covington, Oklahoma",-97.5257,36.3262,2.554
us10001scb,2015-03-31T15:21:07.600Z,3.4,reviewed,"5 km NE of Hunter, Oklahoma",-97.6158,36.6028,2.713
us10001sei,2015-03-31T16:23:07Z,3,reviewed,"12 km ENE of Wakita, Oklahoma",-97.7934,36.921,2.634
us10001t9t,2015-03-31T21:56:07.700Z,2.5,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9887,36.5162,5
