event_id,time_utc,mag,status,place,lon,lat,depth_km,cell_id,Z,x_m,y_m,is_post,t_sec_pre0,t_sec_post0
us10002lrq,2015-04-24T06:16:46.600Z,3,reviewed,"0 km W of Lucien, Oklahoma",-97.463,36.274,5.3,1227,1,-130225.846334852,1470426.24648928,1,41321806.5999999,3219406.5999999
us20002bdx,2015-04-24T09:02:06.900Z,2.7,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0178,36.5125,5,1263,1,-267740.341702318,1500390.28065126,1,41331726.9000001,3229326.9000001
us200028t8,2015-04-24T12:01:09.700Z,3,reviewed,"5 km SE of Marshall, Oklahoma",-97.58,36.116,3.134,1184,1,-140933.620893337,1452899.70762339,1,41342469.7000001,3240069.70000005
us200028tf,2015-04-24T12:32:57.900Z,3.6,reviewed,"6 km N of Spencer, Oklahoma",-97.3725,35.585,6.588,1056,1,-123284.970717684,1393162.36250344,1,41344377.9000001,3241977.9000001
us2000290f,2015-04-24T22:23:42.700Z,3.2,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.3799,35.7474,5.461,1099,1,-123685.643470737,1411351.36337501,1,41379822.7,3277422.70000005
us200029fq,2015-04-25T01:25:15.900Z,2.7,reviewed,"6 km SSW of Guthrie, Oklahoma",-97.4421,35.8184,4.524,1098,1,-129139.819285201,1419382.69502137,1,41390715.9000001,3288315.9000001
us200029g3,2015-04-25T03:17:44.700Z,2.7,reviewed,"9 km NNW of Arcadia, Oklahoma",-97.3797,35.7411,6.169,1099,1,-123677.95800095,1410645.82368999,1,41397464.7000001,3295064.70000005
us200029n9,2015-04-25T18:04:32.100Z,2.6,reviewed,"6 km N of Hunter, Oklahoma",-97.6584,36.6221,8.892,1312,1,-146936.881815572,1509698.82214603,1,41450672.0999999,3348272.0999999
us200029n2,2015-04-25T23:13:04.300Z,3.4,reviewed,"13 km NNW of Perry, Oklahoma",-97.3326,36.4033,7.512,1271,1,-118416.287427336,1484736.83665771,1,41469184.3,3366784.29999995
us200029l2,2015-04-26T01:43:58.800Z,3,reviewed,Oklahoma,-96.91,36.2821,5.015,1230,1,-80994.9970684348,1470718.8649997,1,41478238.8,3375838.79999995
us200029ay,2015-04-26T02:29:21.600Z,3,reviewed,"10 km SSE of Mulhall, Oklahoma",-97.382,35.971,4.7,1142,1,-123509.782962643,1436388.1614021,1,41480961.5999999,3378561.5999999
us200029gj,2015-04-26T02:43:16.300Z,3,reviewed,"5 km NNW of Glencoe, Oklahoma",-96.9406,36.2732,4.877,1230,1,-83728.3437631643,1469748.59261927,1,41481796.3,3379396.29999995
us200029gs,2015-04-26T09:40:41.100Z,2.9,reviewed,"9 km S of Wellston, Oklahoma",-97.0583,35.605,5,1057,1,-95038.3267876444,1395040.21347009,1,41506841.0999999,3404441.0999999
us200029gt,2015-04-26T11:22:33.400Z,2.6,reviewed,"7 km N of Spencer, Oklahoma",-97.375,35.59,6.5,1056,1,-123501.419575455,1393725.28228287,1,41512953.4000001,3410553.4000001
us200029dg,2015-04-26T13:53:39.210Z,3.1,reviewed,"10 km NNE of Guthrie, Oklahoma",-97.38,35.967,6.1,1142,1,-123337.559039336,1435937.68987967,1,41522019.21,3419619.21000004
us200029ex,2015-04-26T19:07:25.800Z,3.3,reviewed,"5 km W of Lucien, Oklahoma",-97.5131,36.2833,4.953,1227,1,-134668.436999693,1471537.58480611,1,41540845.8,3438445.79999995
us200029yq,2015-04-26T20:03:19.800Z,2.6,reviewed,"7 km NW of Hunter, Oklahoma",-97.7105,36.6178,6.806,1312,1,-151561.203883098,1509299.00163433,1,41544199.8,3441799.79999995
us200029p6,2015-04-26T21:41:23.800Z,2.7,reviewed,"2 km S of Perry, Oklahoma",-97.2915,36.2682,5.802,1228,1,-114969.967384813,1469555.44727654,1,41550083.7999999,3447683.79999995
us200029na,2015-04-26T22:35:07.800Z,2.8,reviewed,"7 km WNW of Lamont, Oklahoma",-97.6348,36.705,5.538,1313,0,-144686.335673113,1518948.53229612,1,41553307.8,3450907.79999995
us200029h9,2015-04-27T00:23:06.300Z,2.8,reviewed,"6 km NNE of Guthrie, Oklahoma",-97.395,35.932,5.587,1142,1,-124735.617897447,1432038.43068114,1,41559786.3,3457386.29999995
us200029j4,2015-04-27T06:23:12.800Z,3.1,reviewed,"5 km W of Lucien, Oklahoma",-97.5114,36.2804,6.789,1227,1,-134522.312506082,1471210.40446731,1,41581392.8,3478992.79999995
us200029l3,2015-04-27T14:25:06.200Z,2.5,reviewed,"8 km N of Hunter, Oklahoma",-97.646,36.6366,4.766,1312,1,-145810.198550925,1511303.88711045,1,41610306.2,3507906.20000005
us200029xg,2015-04-27T21:22:17.200Z,2.7,reviewed,"8 km ENE of Cherokee, Oklahoma",-98.2752,36.7933,5,1353,1,-201118.170766028,1530004.36381828,1,41635337.2,3532937.20000005
us200029pp,2015-04-27T22:22:17.900Z,4.1,reviewed,"7 km WSW of Langston, Oklahoma",-97.3256,35.918,5.279,1142,1,-118552.412149513,1430382.08490945,1,41638937.9000001,3536537.9000001
us200029wb,2015-04-27T22:33:27.400Z,2.8,reviewed,"8 km WSW of Langston, Oklahoma",-97.3398,35.9211,5.247,1142,1,-119817.383645667,1430746.98576175,1,41639607.4000001,3537207.4000001
us200029rs,2015-04-28T00:20:25.500Z,3,reviewed,"2 km N of Goltry, Oklahoma",-98.1517,36.558,6.617,1267,0,-190800.006820784,1503395.95651032,1,41646025.5,3543625.5
us200029rv,2015-04-28T00:58:15.800Z,2.7,reviewed,"7 km WSW of Langston, Oklahoma",-97.3384,35.9219,5,1142,1,-119690.929326464,1430834.79377401,1,41648295.8,3545895.79999995
us200029x2,2015-04-28T15:04:31.900Z,2.6,reviewed,"4 km WSW of Breckinridge, Oklahoma",-97.7763,36.423,7.959,1269,0,-157798.691155351,1487588.03513076,1,41699071.9000001,3596671.9000001
us200029yr,2015-04-28T16:40:01.100Z,2.5,reviewed,"5 km NNE of Billings, Oklahoma",-97.4298,36.5751,7.999,1270,0,-126763.422031809,1504105.08712535,1,41704801.0999999,3602401.0999999
us200029zi,2015-04-28T20:59:47.300Z,3.3,reviewed,"5 km W of Lucien, Oklahoma",-97.5113,36.2827,5.673,1227,1,-134509.316168528,1471467.84120344,1,41720387.3,3617987.29999995
us20002a7v,2015-04-28T21:03:25.500Z,2.6,reviewed,"9 km NNW of Crescent, Oklahoma",-97.6357,36.027,2.03,1140,0,-146073.036915662,1443018.25198882,1,41720605.5,3618205.5
us20002a09,2015-04-28T22:18:54.480Z,3.6,reviewed,"6 km SSW of Bluff City, Kansas",-97.896,37.0208,7.74,1397,0,-167094.85180578,1554753.702178,1,41725134.48,3622734.48000002
us20002a14,2015-04-29T01:21:42.200Z,2.6,reviewed,"6 km W of Medford, Oklahoma",-97.8075,36.8175,5,1355,1,-159729.510392769,1531827.13557001,1,41736102.2000001,3633702.20000005
us20002a1y,2015-04-29T05:25:53.200Z,3.2,reviewed,"9 km NNW of Arcadia, Oklahoma",-97.3829,35.7442,5.696,1099,1,-123959.739181873,1410997.03468884,1,41750753.2000001,3648353.20000005
us20002aaw,2015-04-29T07:01:53Z,2.5,reviewed,"8 km SSW of Bluff City, Kansas",-97.9176,37.0114,5.75,1397,0,-169019.458760928,1553738.84336158,1,41756513,3654113
us20002a78,2015-04-29T15:06:15.100Z,3.1,reviewed,"6 km NE of Orlando, Oklahoma",-97.3258,36.1825,4.439,1185,1,-118157.077549873,1459999.98067394,1,41785575.0999999,3683175.0999999
us20002a7w,2015-04-29T16:42:26.600Z,3.8,reviewed,"5 km W of Lucien, Oklahoma",-97.5182,36.2841,5.661,1227,1,-135120.875596634,1471634.41649649,1,41791346.5999999,3688946.5999999
us20002a8v,2015-04-29T17:10:28.900Z,2.8,reviewed,"8 km NW of Morrison, Oklahoma",-97.0749,36.347,5,1229,1,-95589.2053987846,1478140.93586923,1,41793028.9000001,3690628.9000001
us20002aa7,2015-04-29T20:30:58Z,3,reviewed,"5 km W of Lucien, Oklahoma",-97.5163,36.2845,8.843,1227,1,-134951.073803129,1471676.51297955,1,41805058,3702658
us20002ady,2015-04-30T03:23:24.600Z,2.7,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.3811,35.7461,5,1099,1,-123795.311598537,1411207.39174701,1,41829804.5999999,3727404.5999999
us20002ae2,2015-04-30T03:39:13.400Z,2.7,reviewed,"10 km NW of Perry, Oklahoma",-97.372,36.3593,7.657,1228,1,-121988.325475074,1479858.64881774,1,41830753.4000001,3728353.4000001
us20002aec,2015-04-30T05:57:05.200Z,2.6,reviewed,"2 km N of Goltry, Oklahoma",-98.1497,36.5591,6.036,1267,0,-190619.901734166,1503515.13754678,1,41839025.2,3736625.20000005
us20002ak4,2015-04-30T18:04:43Z,2.9,reviewed,"7 km SSW of Guthrie, Oklahoma",-97.4497,35.8186,4.512,1098,1,-129820.003797016,1419415.44070383,1,41882683,3780283
us20002bdz,2015-05-01T00:27:59.100Z,2.5,reviewed,"5 km E of Goltry, Oklahoma",-98.0897,36.5248,5.89,1267,0,-185384.887889169,1499555.01813672,1,41905679.0999999,3803279.0999999
us20002am1,2015-05-01T07:26:29.400Z,3.1,reviewed,"3 km S of Meridian, Oklahoma",-97.2417,35.8126,4.186,1099,1,-111203.620624602,1418479.93880882,1,41930789.4000001,3828389.4000001
us20002am2,2015-05-01T07:32:54.900Z,3.8,reviewed,"8 km NNE of Quinlan, Oklahoma",-98.991,36.5224,4.2,1263,1,-265328.526060148,1501423.57077893,1,41931174.9000001,3828774.9000001
us20002be2,2015-05-01T08:17:33.300Z,2.5,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9883,36.5207,5,1263,1,-265095.078071722,1501225.69373305,1,41933853.3,3831453.29999995
us20002b1b,2015-05-01T13:40:04.700Z,2.9,reviewed,"4 km NE of Ripley, Oklahoma",-96.8775,36.0506,4.627,1187,1,-78341.7995965399,1444765.68741243,1,41953204.7000001,3850804.70000005
us20002be0,2015-05-01T14:04:05.600Z,2.9,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9808,36.511,5,1264,0,-264464.040746089,1500118.7296605,1,41954645.5999999,3852245.5999999
us20002be5,2015-05-01T19:16:27.300Z,2.8,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6363,36.9412,4.784,1399,0,-144363.44313607,1545410.64286906,1,41973387.3,3870987.29999995
us20002dxx,2015-05-02T01:13:57.500Z,2.8,reviewed,"8 km N of Hunter, Oklahoma",-97.6427,36.6426,5.703,1312,1,-145506.28032518,1511970.90175577,1,41994837.5,3892437.5
us20002de8,2015-05-02T04:10:30.700Z,2.8,reviewed,"5 km ESE of Goltry, Oklahoma",-98.0978,36.5189,6.548,1267,0,-186117.940213373,1498910.08463211,1,42005430.7,3903030.70000005
us20002b22,2015-05-02T08:30:35.460Z,2.7,reviewed,"4 km SSE of Anthony, Kansas",-98.015,37.1174,7.24,1440,0,-177351.329009205,1565791.33085698,1,42021035.46,3918635.46000004
us20002bxf,2015-05-02T17:05:21.100Z,3,reviewed,"11 km SSE of Glencoe, Oklahoma",-96.8551,36.1381,5.007,1187,1,-76253.847214706,1454546.22697335,1,42051921.0999999,3949521.0999999
us20002bxr,2015-05-02T18:12:15.500Z,2.7,reviewed,"10 km S of Wakita, Oklahoma",-97.9123,36.7849,5.376,1354,1,-169063.00456429,1528356.67361712,1,42055935.5,3953535.5
us20002c8q,2015-05-02T22:08:39.600Z,2.7,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6396,36.943,5,1399,0,-144651.079096574,1545617.31380866,1,42070119.5999999,3967719.5999999
us20002c8b,2015-05-02T22:48:21.700Z,2.7,reviewed,"2 km SSE of Nash, Oklahoma",-98.0429,36.64,6.277,1311,1,-180956.336336462,1512367.07469608,1,42072501.7,3970101.70000005
us20002c04,2015-05-03T12:30:59.500Z,2.8,reviewed,"6 km NE of Quinlan, Oklahoma",-98.9954,36.5024,5,1263,1,-265789.321448655,1499196.56211015,1,42121859.5,4019459.5
us20002azv,2015-05-03T15:11:16.150Z,3.2,reviewed,"4 km N of Irving, Texas",-96.9514,32.8511,5,412,0,-88520.4787342498,1087121.44184624,1,42131476.1500001,4029076.1500001
us20002b2p,2015-05-03T16:12:04.480Z,2.5,reviewed,"7 km NE of Irving, Texas",-96.891,32.8561,5,413,0,-82895.6614076084,1087624.8267039,1,42135124.48,4032724.48000002
us20002byt,2015-05-03T18:09:42.100Z,2.8,reviewed,"9 km NE of Quinlan, Oklahoma",-98.9878,36.5217,5,1263,1,-265047.215869832,1501336.26507527,1,42142182.0999999,4039782.0999999
us20002bwz,2015-05-03T22:47:17.200Z,2.8,reviewed,"2 km NE of Meno, Oklahoma",-98.1536,36.4037,7.983,1267,0,-191360.118276039,1486119.73574542,1,42158837.2,4056437.20000005
us20002b2r,2015-05-04T00:08:29.600Z,2.8,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.3848,35.7471,3.534,1099,1,-124125.307350788,1411324.16725552,1,42163709.5999999,4061309.5999999
us20002b32,2015-05-04T01:30:06.500Z,3.5,reviewed,"11 km W of Jefferson, Oklahoma",-97.9166,36.7264,4.12,1311,1,-169575.28033384,1521811.56981256,1,42168606.5,4066206.5
us20002bva,2015-05-04T02:10:19Z,3,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9824,36.513,5.398,1264,0,-264598.920283777,1500347.11457329,1,42171019,4068619
us20002bet,2015-05-04T02:16:57.100Z,2.5,reviewed,"9 km NNE of Quinlan, Oklahoma",-99.0217,36.5336,6.763,1263,1,-268011.091974928,1502763.73332336,1,42171417.0999999,4069017.0999999
us20002ber,2015-05-04T02:28:25.400Z,2.5,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.0083,36.5192,5.739,1263,1,-266874.025562846,1501113.72266179,1,42172105.4000001,4069705.4000001
us20002beg,2015-05-04T07:27:00.200Z,2.8,reviewed,"3 km NE of Renfrow, Oklahoma",-97.6322,36.9456,5.05,1399,0,-143993.287119833,1545897.35271143,1,42190020.2000001,4087620.20000005
us20002b49,2015-05-04T07:35:50Z,2.9,reviewed,"7 km S of Anthony, Kansas",-98.0453,37.0864,6.92,1397,0,-180092.545835046,1562375.43369507,1,42190550,4088150
us20002b4r,2015-05-04T08:15:01.300Z,3,reviewed,"2 km NE of Renfrow, Oklahoma",-97.639,36.945,5.377,1399,0,-144594.285668504,1545840.4597164,1,42192901.3,4090501.29999995
us20002bcz,2015-05-04T09:32:12.500Z,2.6,reviewed,"10 km NNW of Arcadia, Oklahoma",-97.3872,35.7467,5,1099,1,-124341.067630487,1411282.52498494,1,42197532.5,4095132.5
us20002bd7,2015-05-04T09:32:29.600Z,2.8,reviewed,"3 km WNW of Lucien, Oklahoma",-97.4971,36.2859,5.733,1227,1,-133239.941189817,1471806.20831601,1,42197549.5999999,4095149.5999999
us20002b5h,2015-05-04T11:04:40.400Z,3,reviewed,"6 km ENE of Morrison, Oklahoma",-96.946,36.3285,2.523,1230,1,-84147.3577012024,1475946.99560348,1,42203080.4000001,4100680.4000001
us20002bec,2015-05-04T11:24:27.200Z,2.5,reviewed,"5 km WNW of Jefferson, Oklahoma",-97.8505,36.7304,5.203,1312,1,-163718.968342807,1522143.70789974,1,42204267.2,4101867.20000005
us20002be9,2015-05-04T12:07:29.300Z,2.6,reviewed,"3 km NNE of Nash, Oklahoma",-98.0284,36.6971,7.175,1311,1,-179535.621782468,1518735.05493297,1,42206849.2999999,4104449.29999995
us20002b6q,2015-05-04T13:57:59.870Z,2.7,reviewed,"6 km W of University Park, Texas",-96.8716,32.8613,5,413,0,-81085.4801454555,1088188.26855321,1,42213479.8699999,4111079.86999989
us20002b70,2015-05-04T14:50:25Z,2.9,reviewed,"4 km W of Lucien, Oklahoma",-97.5048,36.2796,6.832,1227,1,-133936.346798586,1471111.48991506,1,42216625,4114225
us20002c7v,2015-05-04T15:49:56.260Z,2.7,reviewed,Oklahoma,-97.502,36.28,6.5,1227,1,-133686.442486342,1471152.34360935,1,42220196.26,4117796.25999999
ismpkansas70101183,2015-05-04T16:23:48.640Z,2.66,reviewed,"7 km SE of Harper, Kansas",-97.9645,37.2425,2.15,1440,0,-172617.421437055,1579713.66511059,1,42222228.6400001,4119828.6400001
us20002beh,2015-05-04T17:51:34.600Z,2.8,reviewed,"3 km SSE of Meridian, Oklahoma",-97.2383,35.8133,5.662,1099,1,-110898.120945331,1418554.33598293,1,42227494.5999999,4125094.5999999
us20002bep,2015-05-04T18:31:39.100Z,2.5,reviewed,"9 km ENE of Marshall, Oklahoma",-97.5293,36.1872,4.202,1184,1,-136283.339209424,1460798.73382941,1,42229899.0999999,4127499.0999999
us20002bes,2015-05-04T20:13:31.600Z,3,reviewed,"13 km ESE of Orlando, Oklahoma",-97.2316,36.1157,5.06,1185,1,-109859.286849402,1452406.39873972,1,42236011.5999999,4133611.5999999
us20002bux,2015-05-04T23:43:38.800Z,2.8,reviewed,"3 km NNE of Nash, Oklahoma",-98.0292,36.6978,6.975,1311,1,-179604.745391451,1518814.97137401,1,42248618.8,4146218.79999995
us20002bmm,2015-05-04T23:59:52.200Z,3.2,reviewed,"10 km S of Wellston, Oklahoma",-97.0543,35.6001,4.775,1057,1,-94685.2157014845,1394487.71004134,1,42249592.2000001,4147192.20000005
us20002bx8,2015-05-05T07:53:19.200Z,2.5,reviewed,"10 km SW of Waynoka, Oklahoma",-98.968,36.526,5,1264,0,-263276.292963081,1501762.68345559,1,42277999.2,4175599.20000005
us20002bvd,2015-05-05T11:07:53.800Z,2.7,reviewed,"2 km ESE of Harrah, Oklahoma",-97.1361,35.481,3.24,1014,1,-102190.603084034,1381241.03948632,1,42289673.8,4187273.79999995
us20002bt6,2015-05-05T12:07:42.300Z,2.7,reviewed,"4 km NE of Renfrow, Oklahoma",-97.621,36.9589,8.349,1399,0,-142979.89740155,1547370.44372623,1,42293262.3,4190862.29999995
us20002bv1,2015-05-05T12:42:38Z,2.5,reviewed,"5 km N of Quinlan, Oklahoma",-99.0569,36.5059,11.172,1263,1,-271231.8972726,1499762.1986842,1,42295358,4192958
us20002bv0,2015-05-05T13:30:43.700Z,2.7,reviewed,"10 km NW of Perry, Oklahoma",-97.3641,36.3601,7.033,1228,1,-121284.676757162,1479938.13630263,1,42298243.7,4195843.70000005
us20002bxk,2015-05-05T14:59:19Z,2.6,reviewed,"6 km NNE of Guthrie, Oklahoma",-97.3941,35.9331,5.104,1142,1,-124653.342215149,1432160.41153427,1,42303559,4201159
us20002c88,2015-05-05T15:36:56.810Z,2.6,reviewed,"5 km SSE of Nescatunga, Oklahoma",-98.124,36.707,6.7,1310,1,-187971.104906419,1520028.76305042,1,42305816.8099999,4203416.80999994
us20002c8e,2015-05-05T15:46:22.960Z,2.5,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.027,36.518,5.6,1263,1,-268536.672301036,1501032.04230423,1,42306382.96,4203982.96000004
us20002c2f,2015-05-05T22:03:21.700Z,2.9,reviewed,"6 km NNE of Quinlan, Oklahoma",-99.0278,36.5155,6.396,1263,1,-268616.540419612,1500754.39269523,1,42329001.7,4226601.70000005
us20002cbs,2015-05-06T03:18:33Z,2.6,reviewed,"4 km NNE of Pawnee, Oklahoma",-96.7866,36.377,4.561,1230,1,-69924.0088020802,1481250.03659599,1,42347913,4245513
us20002c6q,2015-05-06T09:12:09.710Z,2.5,reviewed,"3 km WSW of Harper, Kansas",-98.0567,37.2736,6.81,1440,0,-180642.230858897,1583369.342401,1,42369129.71,4266729.71000004
us20002c72,2015-05-06T09:12:17.570Z,3,reviewed,"9 km SW of Harper, Kansas",-98.1041,37.224,3.37,1440,0,-184927.804815092,1577903.64276358,1,42369137.5699999,4266737.56999993
us20002c6w,2015-05-06T09:29:12.800Z,3.1,reviewed,"12 km ESE of Byron, Oklahoma",-98.1544,36.8714,6.744,1353,1,-190243.483395596,1538503.58914853,1,42370152.8,4267752.79999995
us20002c76,2015-05-06T10:05:07.380Z,3.2,reviewed,"2 km SW of Harper, Kansas",-98.0421,37.2721,7.29,1440,0,-179363.706563076,1583173.63532047,1,42372307.3800001,4269907.38000011
us20002c7d,2015-05-06T11:06:08.300Z,3.4,reviewed,"8 km WSW of Langston, Oklahoma",-97.342,35.9228,3.747,1142,1,-120011.426995793,1430940.10268236,1,42375968.3,4273568.29999995
us20002c7l,2015-05-06T11:33:16.100Z,2.7,reviewed,"8 km W of Langston, Oklahoma",-97.3481,35.9526,6.34,1142,1,-120509.562224824,1434284.42383096,1,42377596.0999999,4275196.0999999
us20002mqw,2015-05-06T11:33:21.300Z,3.1,reviewed,"8 km WSW of Langston, Oklahoma",-97.345,35.926,4.9,1142,1,-120274.61979338,1431302.18467097,1,42377601.3,4275201.29999995
us20002c7x,2015-05-06T14:10:07.200Z,3.5,reviewed,"12 km ESE of Byron, Oklahoma",-98.1615,36.8752,3.276,1353,1,-190860.65532297,1538943.47685163,1,42387007.2,4284607.20000005
us20002c8a,2015-05-06T14:35:17.800Z,2.6,reviewed,"4 km WSW of Aline, Oklahoma",-98.4947,36.4875,5,1266,0,-221416.000549796,1496244.6918249,1,42388517.7999999,4286117.79999995
us20002c8l,2015-05-06T15:38:10.910Z,2.7,reviewed,"1 km NNE of Anthony, Kansas",-98.0201,37.167,4.79,1440,0,-177682.005154059,1571357.57327323,1,42392290.9100001,4289890.91000009
us20002cbj,2015-05-06T17:11:39.400Z,3.1,reviewed,"5 km ESE of Pawnee, Oklahoma",-96.7527,36.3196,1.137,1230,1,-66961.489537826,1474796.48576546,1,42397899.4000001,4295499.4000001
us20002diu,2015-05-07T00:13:31.500Z,2.6,reviewed,"12 km N of Nescatunga, Oklahoma",-98.1576,36.8658,6.879,1353,1,-190540.253539757,1537882.72546995,1,42423211.5,4320811.5
us20002dhq,2015-05-07T00:58:41.100Z,3,reviewed,"5 km SE of Marshall, Oklahoma",-97.5764,36.1202,3.332,1184,1,-140604.733749391,1453364.67808389,1,42425921.0999999,4323521.0999999
us20002did,2015-05-07T02:07:08.700Z,2.6,reviewed,"9 km S of Wellston, Oklahoma",-97.0628,35.607,4.084,1057,1,-95439.918791881,1395268.60565508,1,42430028.7,4327628.70000005
us20002d8n,2015-05-07T02:48:50Z,3,reviewed,"9 km S of Wellston, Oklahoma",-97.0542,35.6071,4.28,1057,1,-94667.5425432649,1395271.19793146,1,42432530,4330130
us20002di5,2015-05-07T03:13:35.800Z,2.5,reviewed,"9 km S of Wellston, OK",-97.0542,35.612,3.328,1057,1,-94661.4576467659,1395819.71193946,1,42434015.8,4331615.79999995
ismpkansas70101768,2015-05-07T06:20:17.950Z,2.61,reviewed,Kansas,-97.9593333,37.017,5.59,1397,0,-172684.427892458,1554441.22001886,1,42445217.95,4342817.95000005
us20002dd8,2015-05-07T12:48:38Z,3.1,reviewed,"8 km WSW of Pawnee, Oklahoma",-96.8807,36.2982,5,1230,1,-78370.5007409538,1472497.50384774,1,42468518,4366118
us20002deb,2015-05-07T13:43:53.200Z,2.6,reviewed,"12 km N of Nescatunga, Oklahoma",-98.1548,36.8676,7.01,1353,1,-190288.452133803,1538078.7390133,1,42471833.2000001,4369433.20000005
us20002dif,2015-05-07T16:28:50.900Z,2.6,reviewed,"3 km S of Cushing, Oklahoma",-96.7644,35.9496,4.409,1144,1,-68335.6192040941,1433368.55504525,1,42481730.9000001,4379330.9000001
us20002dsb,2015-05-07T19:26:14.300Z,2.5,reviewed,"7 km SSW of Lahoma, Oklahoma",-98.126,36.3222,7.478,1224,0,-189112.312444534,1476937.93973265,1,42492374.2999999,4389974.29999995
us20002dxk,2015-05-07T19:47:01.700Z,2.9,reviewed,"5 km SSE of Nescatunga, Oklahoma",-98.1168,36.7083,5.625,1310,1,-187330.776454435,1520160.15269331,1,42493621.7000001,4391221.70000005
us20002dlh,2015-05-07T20:01:24.290Z,3,reviewed,"6 km N of Anthony, KS",-98.0355,37.203,8.53,1440,0,-178949.938489099,1575419.62913766,1,42494484.29,4392084.28999996
us20002dl0,2015-05-07T21:31:06.200Z,3.3,reviewed,"6 km NNW of Quinlan, Oklahoma",-99.0681,36.5085,7.986,1263,1,-272215.902232181,1500085.32416887,1,42499866.2000001,4397466.20000005
us20002dsg,2015-05-07T21:37:50.100Z,2.7,reviewed,"8 km NE of Quinlan, Oklahoma",-98.9847,36.5135,5,1264,0,-264801.150689316,1500409.50366722,1,42500270.0999999,4397870.0999999
us20002dm8,2015-05-07T22:58:05.200Z,4,reviewed,"5 km N of Venus, Texas",-97.1006,32.4817,2.54,326,0,-102879.000905214,1046069.86799804,1,42505085.2000001,4402685.20000005
us20002dna,2015-05-08T01:06:03.900Z,3.2,reviewed,"6 km N of Quinlan, Oklahoma",-99.0494,36.5129,14.442,1263,1,-270541.510657292,1500524.55963123,1,42512763.9000001,4410363.9000001
us20002dsd,2015-05-08T08:42:58.500Z,2.5,reviewed,"4 km N of Quinlan, Oklahoma",-99.0505,36.4904,5,1263,1,-270719.959531909,1498008.53901783,1,42540178.5,4437778.5
us20002ds2,2015-05-08T10:47:57.300Z,2.6,reviewed,"6 km E of Lucien, Oklahoma",-97.3821,36.2661,6.398,1228,1,-123038.094689885,1469433.71544839,1,42547677.3,4445277.29999995
us20002ds6,2015-05-08T14:10:03.100Z,3.5,reviewed,"6 km N of Kremlin, Oklahoma",-97.8236,36.6033,5.762,1312,1,-161612.561639488,1507861.24547205,1,42559803.0999999,4457403.0999999
us20002dvm,2015-05-08T16:43:53.300Z,3.2,reviewed,"2 km S of Meridian, Oklahoma",-97.2418,35.8186,2.432,1099,1,-111203.79765624,1419151.80195318,1,42569033.3,4466633.29999995
us20002ecs,2015-05-08T22:45:16.800Z,2.8,reviewed,"8 km WSW of Langston, Oklahoma",-97.3426,35.9242,4.072,1142,1,-120062.865117926,1431097.61204775,1,42590716.8,4488316.79999995
us20002dz8,2015-05-08T23:05:01Z,3.1,reviewed,"7 km NNE of Quinlan, Oklahoma",-99.015,36.5151,7.567,1263,1,-267482.769338532,1500673.50341373,1,42591901,4489501
us20002dzb,2015-05-08T23:19:04.800Z,3.2,reviewed,"8 km NW of Perkins, Oklahoma",-97.1076,36.0256,5.081,1143,1,-98916.5556634389,1442180.78267961,1,42592744.8,4490344.79999995
us20002ecu,2015-05-09T00:31:27.400Z,2.5,reviewed,"9 km NNW of Arcadia, Oklahoma",-97.3539,35.7496,4.1,1099,1,-121351.815525517,1411564.13301484,1,42597087.4000001,4494687.4000001
us20002ecz,2015-05-09T02:53:49.400Z,2.5,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6366,36.9405,4.919,1399,0,-144391.258821892,1545332.67806402,1,42605629.4000001,4503229.4000001
us20002eqz,2015-05-09T03:01:22.100Z,3,reviewed,"2 km NE of Renfrow, Oklahoma",-97.6373,36.9432,5.644,1399,0,-144447.79931548,1545636.22130688,1,42606082.0999999,4503682.09999991
us20002eq0,2015-05-09T03:49:47.100Z,3.1,reviewed,"1 km NE of Renfrow, Oklahoma",-97.6407,36.935,1.888,1399,0,-144763.589749928,1544722.75502019,1,42608987.0999999,4506587.0999999
us20002e0j,2015-05-09T05:35:58.900Z,2.9,reviewed,"6 km E of Lucien, Oklahoma",-97.3811,36.2677,6.709,1228,1,-122946.474115287,1469611.60814193,1,42615358.9000001,4512958.9000001
us100028sw,2015-05-09T05:58:45.200Z,2.5,reviewed,"5 km W of Lucien, Oklahoma",-97.5186,36.2805,7,1227,1,-135162.915857164,1471231.81958868,1,42616725.2,4514325.20000005
us20002epv,2015-05-09T06:44:42.200Z,2.7,reviewed,"5 km N of Lambert, Oklahoma",-98.4344,36.7354,7.998,1309,0,-215353.960146255,1523868.2882791,1,42619482.2,4517082.20000005
